,Name,Price,Recorded_On,Search_Word,Link
293,Python-Object-oriented-Programming-Building-maintainable-ebook,$32.49,2019-01-29,python,https://www.amazon.com/Python-Object-oriented-Programming-Building-maintainable-ebook/dp/B00YSIKUEQ
294,Science-Scratch-Python-Step-Step-ebook,$5.99,2019-01-29,python,https://www.amazon.com/Science-Scratch-Python-Step-Step-ebook/dp/B07GRDWJ5L
295,Science-Scratch-Python-Step-Step,$14.95,2019-01-29,python,https://www.amazon.com/Science-Scratch-Python-Step-Step/dp/1726020681
296,Oak-Lane-EN033PSM-Python-Leatherette,$44.99,2019-01-29,python,https://www.amazon.com/Oak-Lane-EN033PSM-Python-Leatherette/dp/B01M2XQRZR
297,Data-Structures-Algorithms-Using-Python,$78.90,2019-01-29,python,https://www.amazon.com/Data-Structures-Algorithms-Using-Python/dp/1590282337
298,Joy-Mangano-Better-Beauty-Python,$19.99,2019-01-29,python,https://www.amazon.com/Joy-Mangano-Better-Beauty-Python/dp/B078213MHX
299,Python-Biologists-complete-programming-beginners,$39.00,2019-01-29,python,https://www.amazon.com/Python-Biologists-complete-programming-beginners/dp/1492346136
300,What-Floats-Water-Coffee-Tea,$17.00,2019-01-29,python,https://www.amazon.com/What-Floats-Water-Coffee-Tea/dp/B01EB6MXFS
301,Mastering-Python-Regular-Expressions-Felix,$24.99,2019-01-29,python,https://www.amazon.com/Mastering-Python-Regular-Expressions-Felix/dp/1783283157
302,Mastering-Python-Regular-Expressions-F%C3%A9lix-ebook,$9.99,2019-01-29,python,https://www.amazon.com/Mastering-Python-Regular-Expressions-F%C3%A9lix-ebook/dp/B00IM5UW3U
303,Python-Programming-Beginners-Project-Based-Introduction-ebook,$9.99,2019-01-29,python,https://www.amazon.com/Python-Programming-Beginners-Project-Based-Introduction-ebook/dp/B07HDNYZLQ
304,Python-Programming-How-Program,$12.59,2019-01-29,python,https://www.amazon.com/Python-Programming-How-Program/dp/1723751472
